group,user,task_id,level_puzzle,started,create_shape,submitted,completed
e6af7d42084352a39449e6d0a09b18cd,260b88947a587ebbb88ab3988c0cc484,4. Match Silhouettes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,260b88947a587ebbb88ab3988c0cc484,5. Removing Objects,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,260b88947a587ebbb88ab3988c0cc484,6. Stretch a Ramp,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,260b88947a587ebbb88ab3988c0cc484,7. Max 2 Boxes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,260b88947a587ebbb88ab3988c0cc484,8. Combine 2 Ramps,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,260b88947a587ebbb88ab3988c0cc484,9. Scaling Round Objects,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,260b88947a587ebbb88ab3988c0cc484,Square Cross-Sections,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,260b88947a587ebbb88ab3988c0cc484,Bird Fez,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,260b88947a587ebbb88ab3988c0cc484,Pi Henge,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,260b88947a587ebbb88ab3988c0cc484,45-Degree Rotations,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,260b88947a587ebbb88ab3988c0cc484,Pyramids are Strange,Intermediate Puzzles,1,1,1,0
e6af7d42084352a39449e6d0a09b18cd,260b88947a587ebbb88ab3988c0cc484,Boxes Obscure Spheres,Intermediate Puzzles,1,1,1,0
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,1. One Box,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,2. Separated Boxes,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,3. Rotate a Pyramid,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,4. Match Silhouettes,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,5. Removing Objects,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,6. Stretch a Ramp,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,7. Max 2 Boxes,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,8. Combine 2 Ramps,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,9. Scaling Round Objects,Basic Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,Square Cross-Sections,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,Bird Fez,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,Pi Henge,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,45-Degree Rotations,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,Pyramids are Strange,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,Boxes Obscure Spheres,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,Object Limits,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,Warm Up,Advanced Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,Angled Silhouette,Intermediate Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,Sugar Cones,Advanced Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,Stranger Shapes,Advanced Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,Tall and Small,Advanced Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,Ramp Up and Can It,Advanced Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,More Than Meets Your Eye,Advanced Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,Not Bird,Advanced Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,Unnecessary,Advanced Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,Zzz,Advanced Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,Bull Market,Advanced Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,Few Clues,Advanced Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,Orange Dance,Advanced Puzzles,1,1,1,1
8cbfa61cb2b025b16b04a8e470422960,23e976a7cd66724ad7ddf04707c29f64,Bear Market,Advanced Puzzles,1,1,0,0
e6af7d42084352a39449e6d0a09b18cd,a8d110698c69055de0f594ab2956dde2,1. One Box,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,a8d110698c69055de0f594ab2956dde2,2. Separated Boxes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,a8d110698c69055de0f594ab2956dde2,3. Rotate a Pyramid,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,a8d110698c69055de0f594ab2956dde2,4. Match Silhouettes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,a8d110698c69055de0f594ab2956dde2,Sandbox,SAND,1,1,0,0
e6af7d42084352a39449e6d0a09b18cd,a8d110698c69055de0f594ab2956dde2,Bear Market,Advanced Puzzles,1,0,0,0
e6af7d42084352a39449e6d0a09b18cd,a8d110698c69055de0f594ab2956dde2,5. Removing Objects,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,a8d110698c69055de0f594ab2956dde2,6. Stretch a Ramp,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,a8d110698c69055de0f594ab2956dde2,7. Max 2 Boxes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,a8d110698c69055de0f594ab2956dde2,8. Combine 2 Ramps,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,a8d110698c69055de0f594ab2956dde2,9. Scaling Round Objects,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,a8d110698c69055de0f594ab2956dde2,Square Cross-Sections,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,a8d110698c69055de0f594ab2956dde2,Bird Fez,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,a8d110698c69055de0f594ab2956dde2,Pi Henge,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,a8d110698c69055de0f594ab2956dde2,45-Degree Rotations,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,a8d110698c69055de0f594ab2956dde2,Pyramids are Strange,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,a8d110698c69055de0f594ab2956dde2,Boxes Obscure Spheres,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,a8d110698c69055de0f594ab2956dde2,Object Limits,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,a8d110698c69055de0f594ab2956dde2,Warm Up,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,a8d110698c69055de0f594ab2956dde2,Angled Silhouette,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,a8d110698c69055de0f594ab2956dde2,Sugar Cones,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,a8d110698c69055de0f594ab2956dde2,Stranger Shapes,Advanced Puzzles,1,1,1,0
e6af7d42084352a39449e6d0a09b18cd,a8d110698c69055de0f594ab2956dde2,Not Bird,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,a8d110698c69055de0f594ab2956dde2,Orange Dance,Advanced Puzzles,1,0,0,0
e6af7d42084352a39449e6d0a09b18cd,a8d110698c69055de0f594ab2956dde2,Tall and Small,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,a8d110698c69055de0f594ab2956dde2,Ramp Up and Can It,Advanced Puzzles,1,1,1,0
e6af7d42084352a39449e6d0a09b18cd,665004d343e4f13c0714a7d0e54d78de,Bear Market,Advanced Puzzles,1,0,0,0
e6af7d42084352a39449e6d0a09b18cd,665004d343e4f13c0714a7d0e54d78de,1. One Box,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,665004d343e4f13c0714a7d0e54d78de,2. Separated Boxes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,665004d343e4f13c0714a7d0e54d78de,3. Rotate a Pyramid,Basic Puzzles,1,1,1,0
e6af7d42084352a39449e6d0a09b18cd,665004d343e4f13c0714a7d0e54d78de,8. Combine 2 Ramps,Basic Puzzles,1,1,0,0
e6af7d42084352a39449e6d0a09b18cd,665004d343e4f13c0714a7d0e54d78de,5. Removing Objects,Basic Puzzles,1,0,0,0
e6af7d42084352a39449e6d0a09b18cd,665004d343e4f13c0714a7d0e54d78de,6. Stretch a Ramp,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,665004d343e4f13c0714a7d0e54d78de,4. Match Silhouettes,Basic Puzzles,1,1,1,0
e6af7d42084352a39449e6d0a09b18cd,1f53831aa8207f7fa53432515a1e6752,Bear Market,Advanced Puzzles,1,1,0,0
e6af7d42084352a39449e6d0a09b18cd,1f53831aa8207f7fa53432515a1e6752,Sugar Cones,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,1f53831aa8207f7fa53432515a1e6752,Few Clues,Advanced Puzzles,1,0,0,0
e6af7d42084352a39449e6d0a09b18cd,1f53831aa8207f7fa53432515a1e6752,Stranger Shapes,Advanced Puzzles,1,1,1,0
e6af7d42084352a39449e6d0a09b18cd,1f53831aa8207f7fa53432515a1e6752,Pyramids are Strange,Intermediate Puzzles,1,0,0,0
e6af7d42084352a39449e6d0a09b18cd,1f53831aa8207f7fa53432515a1e6752,1. One Box,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,1f53831aa8207f7fa53432515a1e6752,2. Separated Boxes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,1f53831aa8207f7fa53432515a1e6752,3. Rotate a Pyramid,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,1f53831aa8207f7fa53432515a1e6752,4. Match Silhouettes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,1f53831aa8207f7fa53432515a1e6752,5. Removing Objects,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,1f53831aa8207f7fa53432515a1e6752,6. Stretch a Ramp,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,1f53831aa8207f7fa53432515a1e6752,7. Max 2 Boxes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,86d2b048783ff0715f22a20e6e259ed3,Bull Market,Advanced Puzzles,1,1,1,0
e6af7d42084352a39449e6d0a09b18cd,86d2b048783ff0715f22a20e6e259ed3,1. One Box,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,86d2b048783ff0715f22a20e6e259ed3,2. Separated Boxes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,86d2b048783ff0715f22a20e6e259ed3,3. Rotate a Pyramid,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,86d2b048783ff0715f22a20e6e259ed3,4. Match Silhouettes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,86d2b048783ff0715f22a20e6e259ed3,5. Removing Objects,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,86d2b048783ff0715f22a20e6e259ed3,6. Stretch a Ramp,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,86d2b048783ff0715f22a20e6e259ed3,Sugar Cones,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,86d2b048783ff0715f22a20e6e259ed3,Stranger Shapes,Advanced Puzzles,1,1,1,0
e6af7d42084352a39449e6d0a09b18cd,86d2b048783ff0715f22a20e6e259ed3,7. Max 2 Boxes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,86d2b048783ff0715f22a20e6e259ed3,8. Combine 2 Ramps,Basic Puzzles,1,1,0,0
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,1. One Box,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,2. Separated Boxes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,3. Rotate a Pyramid,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,4. Match Silhouettes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,5. Removing Objects,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,6. Stretch a Ramp,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,7. Max 2 Boxes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,Square Cross-Sections,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,Bird Fez,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,Pi Henge,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,45-Degree Rotations,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,Pyramids are Strange,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,Boxes Obscure Spheres,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,Object Limits,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,Warm Up,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,Angled Silhouette,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,Sugar Cones,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,Stranger Shapes,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,Tall and Small,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,Ramp Up and Can It,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,More Than Meets Your Eye,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,Not Bird,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,Unnecessary,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,Zzz,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,Bull Market,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,Few Clues,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,Orange Dance,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,8. Combine 2 Ramps,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,9. Scaling Round Objects,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,Bear Market,Advanced Puzzles,1,1,1,0
e6af7d42084352a39449e6d0a09b18cd,ef0b43cdf2d6ac99ff1bf5c2284e932a,Sandbox,SAND,1,1,0,0
e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,1. One Box,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,2. Separated Boxes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,3. Rotate a Pyramid,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,4. Match Silhouettes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,5. Removing Objects,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,7. Max 2 Boxes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,8. Combine 2 Ramps,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,9. Scaling Round Objects,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,6. Stretch a Ramp,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,Square Cross-Sections,Intermediate Puzzles,1,1,1,0
e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,Bird Fez,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,Pi Henge,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,45-Degree Rotations,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,Pyramids are Strange,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,Boxes Obscure Spheres,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,Object Limits,Intermediate Puzzles,1,1,1,0
e6af7d42084352a39449e6d0a09b18cd,263c55cbe89c59d5374540a90c0e9425,1. One Box,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,263c55cbe89c59d5374540a90c0e9425,2. Separated Boxes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,263c55cbe89c59d5374540a90c0e9425,3. Rotate a Pyramid,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,263c55cbe89c59d5374540a90c0e9425,4. Match Silhouettes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,263c55cbe89c59d5374540a90c0e9425,5. Removing Objects,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,263c55cbe89c59d5374540a90c0e9425,6. Stretch a Ramp,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,263c55cbe89c59d5374540a90c0e9425,7. Max 2 Boxes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,263c55cbe89c59d5374540a90c0e9425,8. Combine 2 Ramps,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,263c55cbe89c59d5374540a90c0e9425,9. Scaling Round Objects,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,263c55cbe89c59d5374540a90c0e9425,Sandbox,SAND,1,1,0,0
e6af7d42084352a39449e6d0a09b18cd,263c55cbe89c59d5374540a90c0e9425,Square Cross-Sections,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,263c55cbe89c59d5374540a90c0e9425,Bird Fez,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,263c55cbe89c59d5374540a90c0e9425,Pi Henge,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,263c55cbe89c59d5374540a90c0e9425,45-Degree Rotations,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,263c55cbe89c59d5374540a90c0e9425,Pyramids are Strange,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,263c55cbe89c59d5374540a90c0e9425,Boxes Obscure Spheres,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,263c55cbe89c59d5374540a90c0e9425,Object Limits,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,263c55cbe89c59d5374540a90c0e9425,Warm Up,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,263c55cbe89c59d5374540a90c0e9425,Angled Silhouette,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,263c55cbe89c59d5374540a90c0e9425,Sugar Cones,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,263c55cbe89c59d5374540a90c0e9425,Stranger Shapes,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,263c55cbe89c59d5374540a90c0e9425,Tall and Small,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,263c55cbe89c59d5374540a90c0e9425,Ramp Up and Can It,Advanced Puzzles,1,1,1,0
e6af7d42084352a39449e6d0a09b18cd,7978544a75b7e49d6a5cfe95fe3ded56,1. One Box,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,7978544a75b7e49d6a5cfe95fe3ded56,2. Separated Boxes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,7978544a75b7e49d6a5cfe95fe3ded56,3. Rotate a Pyramid,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,7978544a75b7e49d6a5cfe95fe3ded56,4. Match Silhouettes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,7978544a75b7e49d6a5cfe95fe3ded56,5. Removing Objects,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,7978544a75b7e49d6a5cfe95fe3ded56,6. Stretch a Ramp,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,7978544a75b7e49d6a5cfe95fe3ded56,7. Max 2 Boxes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,7978544a75b7e49d6a5cfe95fe3ded56,8. Combine 2 Ramps,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,7978544a75b7e49d6a5cfe95fe3ded56,9. Scaling Round Objects,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,7978544a75b7e49d6a5cfe95fe3ded56,Square Cross-Sections,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,7978544a75b7e49d6a5cfe95fe3ded56,Bird Fez,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,7978544a75b7e49d6a5cfe95fe3ded56,Pi Henge,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,7978544a75b7e49d6a5cfe95fe3ded56,45-Degree Rotations,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,7978544a75b7e49d6a5cfe95fe3ded56,Pyramids are Strange,Intermediate Puzzles,1,1,1,0
e6af7d42084352a39449e6d0a09b18cd,7978544a75b7e49d6a5cfe95fe3ded56,Boxes Obscure Spheres,Intermediate Puzzles,1,1,1,0
e6af7d42084352a39449e6d0a09b18cd,7978544a75b7e49d6a5cfe95fe3ded56,Object Limits,Intermediate Puzzles,1,1,1,0
e6af7d42084352a39449e6d0a09b18cd,7978544a75b7e49d6a5cfe95fe3ded56,Warm Up,Advanced Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,7978544a75b7e49d6a5cfe95fe3ded56,Angled Silhouette,Intermediate Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,7978544a75b7e49d6a5cfe95fe3ded56,Sugar Cones,Advanced Puzzles,1,1,1,0
e6af7d42084352a39449e6d0a09b18cd,7978544a75b7e49d6a5cfe95fe3ded56,Zzz,Advanced Puzzles,1,1,1,0
e6af7d42084352a39449e6d0a09b18cd,7978544a75b7e49d6a5cfe95fe3ded56,Orange Dance,Advanced Puzzles,1,0,0,0
e6af7d42084352a39449e6d0a09b18cd,7978544a75b7e49d6a5cfe95fe3ded56,Not Bird,Advanced Puzzles,1,1,1,0
e6af7d42084352a39449e6d0a09b18cd,7978544a75b7e49d6a5cfe95fe3ded56,More Than Meets Your Eye,Advanced Puzzles,1,1,0,0
e6af7d42084352a39449e6d0a09b18cd,00f86c5fc28e8d326cdae17ea97c7387,1. One Box,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,00f86c5fc28e8d326cdae17ea97c7387,2. Separated Boxes,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,00f86c5fc28e8d326cdae17ea97c7387,3. Rotate a Pyramid,Basic Puzzles,1,1,1,1
e6af7d42084352a39449e6d0a09b18cd,00f86c5fc28e8d326cdae17ea97c7387,4. Match Silhouettes,Basic Puzzles,1,1,1,1
